ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante,resultado,resultado_ajustado,ano,mes
2018,2018-07-06,10,Arena do Grêmio,Rafael Traci,28664.0,60540.0,Grêmio,Palmeiras,Renato Gaúcho,Roger Machado,3.0,7.0,50025000.0,29050000.0,26.3,28.8,0,2,0.0,0.0,,,,,,,,,,,,,,,Fora,Fora,2018,7
2018,2018-10-06,11,Arena do Grêmio,Rodrigo D,14460.0,60540.0,Grêmio,América-MG,Renato Gaúcho,Enderson Moreira,7.0,11.0,50025000.0,7050000.0,28.0,26.8,1,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2018,10
2018,2018-05-08,17,Arena do Grêmio,Rafael Traci,16588.0,60540.0,Grêmio,Flamengo,Renato Gaúcho,Maurício Barbieri,5.0,1.0,10150000.0,45250000.0,27.5,26.9,2,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2018,5
2018,2018-06-05,4,Arena da Baixada,Claudio Francisco Lima e Silva,20417.0,42372.0,Atlético-PR,Palmeiras,Fernando Diniz,Roger Machado,5.0,8.0,16500000.0,29750000.0,27.7,30.4,1,3,0.0,1.0,,,,,,,,,,,,,,,Fora,Fora,2018,6
2018,2018-01-06,8,Arena da Baixada,Savio Pereira Sampaio,9173.0,42372.0,Atlético-PR,Santos FC,Fernando Diniz,Jair Ventura,17.0,16.0,17450000.0,38750000.0,27.7,27.3,2,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2018,1
2018,2018-09-06,11,Arena da Baixada,Anderson Daronco,9323.0,42372.0,Atlético-PR,São Paulo,Fernando Diniz,Diego Aguirre,17.0,6.0,13000000.0,28350000.0,27.3,29.5,0,1,0.0,0.0,,,,,,,,,,,,,,,Fora,Fora,2018,9
2018,2018-06-05,4,Estádio Governador Magalhães Pinto,Leandro Bizzio Marinho,20908.0,57483.0,Cruzeiro,Botafogo,Mano Menezes,Alberto Valentim,18.0,6.0,28750000.0,11650000.0,29.8,27.3,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2018,6
2018,2018-07-06,10,Estádio Governador Magalhães Pinto,Luiz Flávio de Oliveira,23725.0,57483.0,Cruzeiro,Vasco da Gama,Mano Menezes,Valdir,2.0,12.0,22800000.0,9900000.0,30.8,26.7,1,1,0.0,1.0,,,,,,,,,,,,,,,Empate,Casa,2018,7
2018,2018-03-06,9,Estádio Urbano Caldeira,Rodrigo D,3887.0,20120.0,Santos FC,EC Vitória,Jair Ventura,Vágner Mancini,18.0,16.0,38750000.0,12350000.0,27.3,27.3,5,2,4.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2018,3
2018,2018-11-06,11,Estádio Urbano Caldeira,Wagner do Nascimento Magalhães,8124.0,20120.0,Santos FC,Internacional,Jair Ventura,Odair Hellmann,14.0,8.0,38750000.0,28400000.0,27.3,27.1,1,2,0.0,1.0,,,,,,,,,,,,,,,Fora,Fora,2018,11
2018,2018-04-06,9,Estádio Governador Plácido Castelo,Rodrigo Carvalhaes de Miranda,15234.0,60326.0,Ceará SC,Cruzeiro,,,19.0,7.0,,,,,0,1,0.0,1.0,,,,,,,,,,,,,,,Fora,Fora,2018,4
2018,2018-10-06,11,Estádio Governador Plácido Castelo,Jean Pierre Goncalves Lima,32732.0,60326.0,Ceará SC,Palmeiras,Lisca,Roger Machado,20.0,3.0,7350000.0,31500000.0,30.0,29.4,2,2,1.0,2.0,,,,,,,,,,,,,,,Empate,Fora,2018,10
2018,2018-01-05,3,Estádio Raimundo Sampaio,Vinicius Furlan,9453.0,25000.0,América-MG,EC Vitória,Enderson Moreira,Vágner Mancini,8.0,15.0,7750000.0,9580000.0,28.8,25.9,2,1,2.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2018,1
2018,2018-03-06,9,Estádio Raimundo Sampaio,Rodrigo Batista Raposo,4679.0,25000.0,América-MG,Atlético-PR,Enderson Moreira,Fernando Diniz,12.0,13.0,8150000.0,16650000.0,27.0,27.9,3,1,1.0,1.0,,,,,,,,,,,,,,,Casa,Casa,2018,3
2018,2018-08-06,10,Estádio Raimundo Sampaio,Braulio da Silva Machado,7776.0,25000.0,América-MG,Atlético-MG,Enderson Moreira,Thiago Larghi,11.0,10.0,8200000.0,30200000.0,27.0,29.0,1,3,0.0,2.0,,,,,,,,,,,,,,,Fora,Fora,2018,8
2018,2018-05-08,17,Estádio Raimundo Sampaio,André Luiz de Freitas Castro,8077.0,25000.0,América-MG,Palmeiras,Adilson Batista,Luiz Felipe Scolari,10.0,6.0,9150000.0,31300000.0,30.4,27.3,0,0,0.0,0.0,,,,,,,,,,,,,,,Empate,Fora,2018,5
2018,2018-07-05,4,Estádio Adelmar da Costa Carvalho,Grazianni Maciel Rocha,15165.0,35000.0,Sport Recife,EC Bahia,Claudinei Oliveira,Guto Ferreira,15.0,14.0,12400000.0,12400000.0,26.7,26.8,2,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2018,7
2018,2018-07-06,10,Estádio Adelmar da Costa Carvalho,Igor Junior Benevenuto,17841.0,35000.0,Sport Recife,Atlético-PR,Claudinei Oliveira,Fernando Diniz,6.0,16.0,12250000.0,14150000.0,29.8,27.2,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2018,7
2018,2018-06-08,17,Estádio Adelmar da Costa Carvalho,Ricardo Marques Ribeiro,6787.0,35000.0,Sport Recife,Chapecoense,Claudinei Oliveira,Gilson Kleina,14.0,17.0,13100000.0,9950000.0,28.4,29.1,1,1,0.0,1.0,,,,,,,,,,,,,,,Empate,Casa,2018,6
2018,2018-02-06,9,Estádio Beira-Rio,Marcelo Aparecido Ribeiro de Souza,31327.0,56000.0,Internacional,Sport Recife,Odair Hellmann,Claudinei Oliveira,5.0,6.0,29000000.0,12150000.0,26.9,31.0,0,0,0.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2018,2
2018,2018-03-06,9,Arena Fonte Nova,Péricles Bassols Pegado Cortez,15990.0,55000.0,EC Bahia,Grêmio,Guto Ferreira,Renato Gaúcho,17.0,9.0,14750000.0,29600000.0,26.7,26.2,0,2,0.0,1.0,,,,,,,,,,,,,,,Fora,Fora,2018,3
2018,2018-10-06,11,Arena Fonte Nova,Leandro Bizzio Marinho,12806.0,55000.0,EC Bahia,Botafogo,Claudio Prates,Alberto Valentim,19.0,13.0,14900000.0,14500000.0,27.7,26.2,3,3,1.0,1.0,,,,,,,,,,,,,,,Empate,Casa,2018,10
2018,2018-08-06,10,Estádio Nacional de Brasília Mané Garrincha,Dewson Fernando Freitas da Silva,49438.875,71400.0,Fluminense,Flamengo,Abel Braga,Maurício Barbieri,9.0,1.0,13650000.0,48250000.0,25.5,25.7,0,2,0.0,1.0,,,,,,,,,,,,,,,Fora,Fora,2018,8
2018,2018-02-06,9,Estádio Raimundo Sampaio,Bruno Arleu de Araújo,10298.0,23018.0,Atlético-MG,Chapecoense,Thiago Larghi,Gilson Kleina,8.0,15.0,28250000.0,13850000.0,27.5,29.1,3,3,2.0,2.0,,,,,,,,,,,,,,,Empate,Casa,2018,2
2018,2018-10-06,11,Estádio Raimundo Sampaio,Flavio Rodrigues de Souza,14476.0,23018.0,Atlético-MG,Fluminense,Thiago Larghi,Abel Braga,4.0,10.0,29950000.0,12450000.0,29.3,23.9,5,2,2.0,2.0,,,,,,,,,,,,,,,Casa,Casa,2018,10
2018,2018-07-08,17,Estádio Raimundo Sampaio,Jailson Macedo Freitas,22035.0,23018.0,Atlético-MG,Internacional,Thiago Larghi,Odair Hellmann,4.0,3.0,11850000.0,25200000.0,28.4,27.2,0,1,0.0,0.0,,,,,,,,,,,,,,,Fora,Fora,2018,7
2018,2018-06-05,4,Estádio Jornalista Mário Filho,Luiz Flávio de Oliveira,49438.875,78838.0,Flamengo,Internacional,Maurício Barbieri,Odair Hellmann,1.0,11.0,50025000.0,23750000.0,26.2,27.4,2,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2018,6
2018,2018-03-06,9,Estádio Jornalista Mário Filho,Anderson Daronco,49222.0,78838.0,Flamengo,Corinthians,Maurício Barbieri,Osmar Loss,1.0,3.0,50025000.0,36900000.0,26.8,26.1,1,0,0.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2018,3
2018,2018-11-06,11,Estádio Jornalista Mário Filho,Marcelo Aparecido Ribeiro de Souza,49438.875,78838.0,Flamengo,Paraná,Maurício Barbieri,Rogério Micale,1.0,18.0,50025000.0,6300000.0,25.6,25.8,2,0,1.0,0.0,,,,,,,,,,,,,,,Casa,Casa,2018,11
2018,2018-11-08,18,Estádio Presidente Vargas,Luiz Flávio de Oliveira,13772.0,20268.0,Ceará SC,Atlético-PR,Lisca,Tiago Nunes,19.0,18.0,7250000.0,10700000.0,28.9,25.5,0,0,0.0,0.0,3.0,9.0,15.0,15.0,15.0,15.0,3.0,4.0,0.0,0.0,4.0,3.0,6.0,8.0,Empate,Fora,2018,11
2018,2018-10-09,24,Estádio Manoel Barradas,Paulo Roberto Alves Júnior,10092.0,35632.0,EC Vitória,Vasco da Gama,Paulo César Carpegiani,Alberto Valentim,14.0,16.0,7450000.0,9700000.0,22.9,29.0,1,0,0.0,0.0,2.0,5.0,16.0,18.0,18.0,16.0,4.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,Casa,Casa,2018,10
2018,2018-06-10,28,Neo Química Arena,Paulo Roberto Alves Júnior,41943.0,49205.0,Corinthians,Flamengo,Jair Ventura,Dorival Júnior,9.0,5.0,23900000.0,45550000.0,27.3,27.2,0,3,0.0,0.0,4.0,10.0,9.0,18.0,18.0,10.0,2.0,3.0,1.0,0.0,3.0,5.0,5.0,4.0,Fora,Fora,2018,6
2018,2018-07-09,23,Estádio Jornalista Mário Filho,Jean Pierre Goncalves Lima,8952.0,82238.0,Fluminense,EC Vitória,Marcelo Oliveira,Paulo César Carpegiani,11.0,13.0,12050000.0,9200000.0,26.6,22.800000000000004,0,0,0.0,0.0,9.0,5.0,11.0,5.0,5.0,12.0,4.0,12.0,1.0,0.0,4.0,0.0,2.0,1.0,Empate,Casa,2018,7
2018,2018-09-10,28,Estádio Jornalista Mário Filho,Marcelo Aparecido Ribeiro de Souza,6715.0,82238.0,Fluminense,Paraná,Marcelo Oliveira,Claudinei Oliveira,10.0,20.0,13350000.0,4400000.0,26.3,26.8,4,0,2.0,0.0,8.0,2.0,8.0,18.0,18.0,11.0,0.0,4.0,3.0,0.0,8.0,0.0,6.0,4.0,Casa,Casa,2018,9
2018,2018-02-12,38,Estádio Jornalista Mário Filho,Rafael Traci,34870.0,82238.0,Fluminense,América-MG,Fábio Moreno,Givanildo Oliveira,14.0,17.0,12650000.0,9250000.0,27.5,29.7,1,0,1.0,0.0,4.0,8.0,14.0,18.0,18.0,17.0,5.0,4.0,3.0,0.0,5.0,5.0,4.0,8.0,Casa,Casa,2018,2
2018,2018-02-09,22,Estádio Jornalista Mário Filho,Braulio da Silva Machado,33646.0,82000.0,Vasco da Gama,Santos FC,Alberto Valentim,Cuca,12.0,11.0,11400000.0,35300000.0,27.8,26.3,0,3,0.0,1.0,8.0,3.0,12.0,11.0,11.0,13.0,1.0,3.0,1.0,0.0,3.0,4.0,5.0,6.0,Fora,Fora,2018,2
2018,2018-09-09,24,Allianz Parque,Jean Pierre Goncalves Lima,38568.0,43600.0,Palmeiras,Corinthians,Luiz Felipe Scolari,Jair Ventura,3.0,8.0,38150000.0,21400000.0,28.0,27.7,1,0,0.0,0.0,8.0,3.0,13.0,16.0,16.0,17.0,0.0,2.0,4.0,0.0,3.0,0.0,5.0,4.0,Casa,Casa,2018,9
2018,2018-03-11,32,Allianz Parque,Braulio da Silva Machado,38938.0,43600.0,Palmeiras,Santos FC,Luiz Felipe Scolari,Cuca,1.0,7.0,45450000.0,37750000.0,28.7,26.7,3,2,2.0,0.0,3.0,5.0,24.0,24.0,24.0,24.0,3.0,1.0,0.0,0.0,4.0,5.0,3.0,0.0,Casa,Casa,2018,3
2018,2018-02-12,38,Allianz Parque,Héber Lopes,41256.0,43600.0,Palmeiras,EC Vitória,Luiz Felipe Scolari,João Burse,1.0,19.0,43450000.0,3280000.0,28.8,23.8,3,2,1.0,0.0,10.0,2.0,10.0,5.0,5.0,12.0,1.0,4.0,2.0,0.0,7.0,3.0,12.0,6.0,Casa,Casa,2018,2
2018,2018-06-09,23,Estádio Olímpico Nilton Santos,Raphael Claus,5749.0,46931.0,Botafogo,Cruzeiro,Zé Ricardo,Mano Menezes,16.0,7.0,12100000.0,18250000.0,25.3,30.3,1,1,1.0,1.0,5.0,2.0,9.0,15.0,15.0,9.0,1.0,8.0,0.0,0.0,2.0,1.0,1.0,0.0,Empate,Casa,2018,6
2018,2018-10-10,28,Estádio Olímpico Nilton Santos,Ricardo Marques Ribeiro,10059.0,46931.0,Botafogo,Vasco da Gama,Zé Ricardo,Alberto Valentim,12.0,16.0,12600000.0,10050000.0,25.0,28.0,1,1,1.0,1.0,7.0,6.0,12.0,9.0,9.0,12.0,7.0,7.0,0.0,0.0,3.0,4.0,3.0,0.0,Empate,Casa,2018,10
2018,2018-02-09,22,Estádio Cícero Pompeu de Toledo,Dewson Fernando Freitas da Silva,49348.0,67428.0,São Paulo,Fluminense,Diego Aguirre,Marcelo Oliveira,1.0,10.0,23450000.0,11550000.0,29.0,25.6,1,1,0.0,0.0,5.0,5.0,10.0,15.0,15.0,11.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,7.0,Empate,Casa,2018,2
2018,2018-10-09,24,Estádio Durival Britto e Silva,Dewson Fernando Freitas da Silva,4504.0,20083.0,Paraná,Santos FC,Claudinei Oliveira,Cuca,20.0,10.0,5150000.0,28900000.0,25.6,26.9,0,2,0.0,0.0,3.0,2.0,14.0,17.0,17.0,14.0,1.0,4.0,0.0,0.0,4.0,3.0,6.0,2.0,Fora,Fora,2018,10
2018,2018-01-09,22,Arena do Grêmio,Jailson Macedo Freitas,16589.0,60540.0,Grêmio,Botafogo,Renato Gaúcho,Zé Ricardo,5.0,14.0,47200000.0,10900000.0,30.3,24.5,4,0,2.0,0.0,5.0,6.0,12.0,18.0,18.0,13.0,0.0,3.0,1.0,0.0,8.0,0.0,3.0,3.0,Casa,Casa,2018,1
2018,2018-07-10,28,Arena do Grêmio,Rodolpho Toski Marques,31516.0,60540.0,Grêmio,EC Bahia,Renato Gaúcho,Enderson Moreira,4.0,14.0,46650000.0,13650000.0,27.9,27.5,2,2,0.0,1.0,9.0,5.0,14.0,23.0,23.0,19.0,3.0,4.0,5.0,0.0,7.0,5.0,5.0,2.0,Empate,Casa,2018,7
2018,2018-02-12,38,Arena do Grêmio,Ricardo Marques Ribeiro,41330.0,60540.0,Grêmio,Corinthians,Renato Gaúcho,Jair Ventura,4.0,12.0,26200000.0,29200000.0,30.1,25.8,1,0,1.0,0.0,7.0,5.0,15.0,12.0,12.0,16.0,1.0,2.0,1.0,0.0,3.0,1.0,5.0,2.0,Casa,Casa,2018,2
2018,2018-02-09,22,Arena da Baixada,Leandro Pedro Vuaden,13433.0,42372.0,Atlético-PR,EC Bahia,Tiago Nunes,Enderson Moreira,15.0,13.0,11200000.0,13850000.0,24.8,28.2,2,0,0.0,0.0,4.0,2.0,13.0,10.0,10.0,16.0,3.0,7.0,3.0,0.0,9.0,3.0,6.0,1.0,Casa,Casa,2018,2
2018,2018-07-09,23,Estádio Municipal Paulo Machado de Carvalho,Savio Pereira Sampaio,16083.0,37000.0,Santos FC,Grêmio,Cuca,Renato Gaúcho,9.0,4.0,35800000.0,24450000.0,25.5,27.3,0,0,0.0,0.0,5.0,1.0,13.0,9.0,9.0,13.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,Empate,Casa,2018,7
2018,2018-03-09,22,Estádio Governador Magalhães Pinto,Wilton Sampaio,16247.0,57483.0,Cruzeiro,Internacional,Mano Menezes,Odair Hellmann,7.0,2.0,28800000.0,24550000.0,30.2,26.3,0,0,0.0,0.0,8.0,5.0,16.0,14.0,14.0,19.0,2.0,6.0,3.0,0.0,6.0,2.0,10.0,7.0,Empate,Casa,2018,3
2018,2018-06-10,28,Estádio Adelmar da Costa Carvalho,André Luiz de Freitas Castro,9979.0,35000.0,Sport Recife,Internacional,Milton Mendes,Odair Hellmann,19.0,2.0,10250000.0,19350000.0,28.8,26.1,2,1,0.0,0.0,8.0,4.0,10.0,10.0,10.0,11.0,1.0,2.0,1.0,0.0,4.0,2.0,4.0,4.0,Casa,Casa,2018,6
2018,2018-02-12,38,Estádio Adelmar da Costa Carvalho,Anderson Daronco,23451.0,35000.0,Sport Recife,Santos FC,Milton Mendes,Cuca,18.0,10.0,7650000.0,25050000.0,25.8,25.3,2,1,0.0,0.0,1.0,1.0,21.0,20.0,20.0,26.0,2.0,2.0,5.0,0.0,4.0,3.0,2.0,4.0,Casa,Casa,2018,2
2018,2018-11-09,24,Estádio Raimundo Sampaio,Luiz Flávio de Oliveira,20922.0,23018.0,Atlético-MG,Atlético-PR,Thiago Larghi,Tiago Nunes,6.0,13.0,20050000.0,12700000.0,30.3,27.6,3,1,1.0,1.0,6.0,6.0,13.0,10.0,10.0,17.0,5.0,2.0,4.0,0.0,5.0,5.0,3.0,6.0,Casa,Casa,2018,11
2018,2018-02-09,22,Estádio Jornalista Mário Filho,Raphael Claus,49438.875,78838.0,Flamengo,Ceará SC,Maurício Barbieri,Lisca,3.0,19.0,41750000.0,6980000.0,28.8,28.9,0,1,0.0,0.0,12.0,1.0,17.0,14.0,14.0,19.0,4.0,9.0,2.0,0.0,9.0,5.0,9.0,4.0,Fora,Fora,2018,2
2018,2018-09-09,24,Estádio Jornalista Mário Filho,Leandro Bizzio Marinho,28983.0,78838.0,Flamengo,Chapecoense,Maurício Barbieri,Guto Ferreira,4.0,17.0,36550000.0,8150000.0,28.2,27.6,2,0,1.0,0.0,8.0,3.0,17.0,12.0,12.0,18.0,3.0,3.0,1.0,0.0,5.0,3.0,6.0,3.0,Casa,Casa,2018,9
2018,2018-01-12,38,Estádio Jornalista Mário Filho,Flavio Rodrigues de Souza,49438.875,78838.0,Flamengo,Atlético-PR,Dorival Júnior,Tiago Nunes,2.0,7.0,38300000.0,11450000.0,27.9,26.3,1,2,1.0,0.0,6.0,1.0,14.0,15.0,15.0,14.0,1.0,4.0,0.0,0.0,5.0,3.0,6.0,5.0,Fora,Fora,2018,1
2018,2018-06-10,28,Estádio Manoel Barradas,Daniel Nobre Bins,7478.0,35632.0,EC Vitória,Santos FC,Paulo César Carpegiani,Cuca,17.0,8.0,6150000.0,31750000.0,23.9,27.5,0,1,0.0,1.0,8.0,2.0,17.0,21.0,22.0,17.0,2.0,4.0,0.0,1.0,3.0,3.0,8.0,2.0,Fora,Fora,2018,6
2018,2018-09-09,24,Estádio Jornalista Mário Filho,Leandro Pedro Vuaden,10969.0,82238.0,Fluminense,Botafogo,Marcelo Oliveira,Zé Ricardo,12.0,15.0,12350000.0,12300000.0,26.9,24.1,1,0,1.0,0.0,6.0,7.0,20.0,13.0,14.0,21.0,2.0,4.0,1.0,1.0,5.0,2.0,2.0,5.0,Casa,Casa,2018,9
2018,2018-12-08,18,Arena Condá,Grazianni Maciel Rocha,10070.0,22600.0,Chapecoense,Corinthians,Guto Ferreira,Osmar Loss,17.0,7.0,10050000.0,18050000.0,27.7,24.7,2,1,0.0,1.0,7.0,5.0,15.0,20.0,21.0,16.0,3.0,3.0,1.0,1.0,5.0,4.0,7.0,5.0,Casa,Casa,2018,12
2018,2018-06-10,28,Arena Condá,Luiz Flávio de Oliveira,10074.0,22600.0,Chapecoense,Atlético-MG,Guto Ferreira,Thiago Larghi,18.0,6.0,9350000.0,16550000.0,27.1,28.5,1,0,0.0,0.0,5.0,9.0,18.0,13.0,14.0,18.0,2.0,0.0,0.0,1.0,1.0,2.0,5.0,5.0,Casa,Casa,2018,6
2018,2018-06-09,23,Allianz Parque,Marcelo de Lima Henrique,24601.0,43600.0,Palmeiras,Atlético-PR,Luiz Felipe Scolari,Tiago Nunes,5.0,10.0,28200000.0,11200000.0,30.3,26.4,2,0,0.0,0.0,6.0,6.0,15.0,14.0,15.0,15.0,1.0,2.0,0.0,1.0,4.0,1.0,3.0,3.0,Casa,Casa,2018,6
2018,2018-04-11,32,Estádio Olímpico Nilton Santos,Leandro Pedro Vuaden,21463.0,46931.0,Botafogo,Corinthians,Zé Ricardo,Jair Ventura,15.0,11.0,15650000.0,28250000.0,27.1,28.3,1,0,1.0,0.0,5.0,3.0,23.0,17.0,18.0,23.0,5.0,3.0,0.0,1.0,3.0,5.0,8.0,3.0,Casa,Casa,2018,4
2018,2018-04-11,32,Estádio Cícero Pompeu de Toledo,Wilton Sampaio,32612.0,67428.0,São Paulo,Flamengo,Diego Aguirre,Dorival Júnior,4.0,2.0,26400000.0,45550000.0,27.9,27.3,2,2,1.0,1.0,8.0,7.0,15.0,13.0,14.0,16.0,4.0,1.0,1.0,1.0,3.0,6.0,2.0,10.0,Empate,Casa,2018,4
2018,2018-06-09,23,Estádio Durival Britto e Silva,Bruno Arleu de Araújo,2829.0,20083.0,Paraná,Chapecoense,Claudinei Oliveira,Guto Ferreira,20.0,17.0,4750000.0,8600000.0,26.0,27.5,1,1,1.0,0.0,11.0,3.0,22.0,19.0,20.0,24.0,5.0,3.0,2.0,1.0,5.0,6.0,6.0,3.0,Empate,Casa,2018,6
2018,2018-11-11,33,Arena do Grêmio,Raphael Claus,22622.0,60540.0,Grêmio,Vasco da Gama,Renato Gaúcho,Alberto Valentim,5.0,13.0,24700000.0,9300000.0,31.0,26.9,2,1,1.0,1.0,7.0,2.0,14.0,15.0,16.0,15.0,1.0,3.0,1.0,1.0,7.0,2.0,7.0,3.0,Casa,Casa,2018,11
2018,2018-10-11,33,Arena da Baixada,Anderson Daronco,8641.0,42372.0,Atlético-PR,Cruzeiro,Tiago Nunes,Mano Menezes,9.0,8.0,14000000.0,29300000.0,26.1,30.8,2,0,2.0,0.0,4.0,3.0,17.0,14.0,15.0,17.0,4.0,2.0,0.0,1.0,4.0,4.0,3.0,3.0,Casa,Casa,2018,10
2018,2018-06-09,23,Estádio Governador Plácido Castelo,Rodolpho Toski Marques,39785.0,60326.0,Ceará SC,Corinthians,Lisca,Osmar Loss,19.0,8.0,6180000.0,18300000.0,27.8,27.6,2,1,1.0,0.0,7.0,4.0,20.0,18.0,19.0,20.0,4.0,6.0,0.0,1.0,7.0,5.0,5.0,3.0,Casa,Casa,2018,6
2018,2018-11-11,33,Estádio Governador Plácido Castelo,Dewson Fernando Freitas da Silva,42149.0,60326.0,Ceará SC,Internacional,Lisca,Odair Hellmann,15.0,2.0,6480000.0,22650000.0,27.9,27.8,1,1,1.0,1.0,6.0,5.0,11.0,14.0,15.0,13.0,3.0,4.0,2.0,1.0,5.0,4.0,7.0,0.0,Empate,Fora,2018,11
2018,2018-07-09,23,Estádio Raimundo Sampaio,Héber Lopes,5061.0,25000.0,América-MG,Vasco da Gama,Adilson Batista,Alberto Valentim,12.0,15.0,9150000.0,11100000.0,31.2,28.9,2,1,1.0,0.0,4.0,5.0,18.0,12.0,13.0,20.0,3.0,4.0,2.0,1.0,6.0,4.0,3.0,1.0,Casa,Casa,2018,7
2018,2018-09-09,24,Estádio Raimundo Sampaio,Daniel Nobre Bins,4348.0,25000.0,América-MG,Ceará SC,Adilson Batista,Lisca,9.0,19.0,8950000.0,6430000.0,31.699999999999996,30.0,0,0,0.0,0.0,3.0,4.0,16.0,10.0,11.0,18.0,2.0,0.0,2.0,1.0,0.0,2.0,4.0,2.0,Empate,Casa,2018,9
2018,2018-04-11,32,Estádio Raimundo Sampaio,Héber Lopes,9423.0,25000.0,América-MG,Cruzeiro,Adilson Batista,Mano Menezes,16.0,9.0,9050000.0,30800000.0,29.0,31.6,1,2,0.0,1.0,8.0,2.0,17.0,4.0,5.0,17.0,1.0,5.0,0.0,1.0,6.0,3.0,4.0,2.0,Fora,Fora,2018,4
2018,2018-10-11,33,Estádio Raimundo Sampaio,Wagner Reway,5074.0,25000.0,América-MG,Paraná,Adilson Batista,Dado Cavalcanti,18.0,20.0,8500000.0,3850000.0,28.1,24.3,0,1,0.0,0.0,13.0,6.0,10.0,10.0,11.0,18.0,9.0,3.0,8.0,1.0,1.0,2.0,2.0,0.0,Fora,Fora,2018,10
2018,2018-12-08,18,Estádio Adelmar da Costa Carvalho,Anderson Daronco,16050.0,35000.0,Sport Recife,São Paulo,Claudinei Oliveira,Diego Aguirre,14.0,1.0,11200000.0,31000000.0,29.5,31.0,1,3,0.0,1.0,2.0,3.0,7.0,15.0,16.0,7.0,3.0,6.0,0.0,1.0,7.0,6.0,5.0,7.0,Fora,Fora,2018,12
2018,2018-05-11,32,Estádio Adelmar da Costa Carvalho,Anderson Daronco,25002.0,35000.0,Sport Recife,Ceará SC,Milton Mendes,Lisca,18.0,13.0,9250000.0,7030000.0,27.5,28.3,1,0,0.0,0.0,8.0,3.0,13.0,16.0,17.0,14.0,5.0,2.0,1.0,1.0,3.0,5.0,2.0,5.0,Casa,Casa,2018,5
2018,2018-04-11,32,Estádio Beira-Rio,Rodrigo D,32007.0,56000.0,Internacional,Atlético-PR,Odair Hellmann,Tiago Nunes,3.0,8.0,18600000.0,11250000.0,27.9,26.4,2,1,0.0,0.0,11.0,5.0,8.0,16.0,17.0,9.0,3.0,3.0,1.0,1.0,5.0,4.0,5.0,3.0,Casa,Casa,2018,4
2018,2018-12-08,18,Arena Fonte Nova,Péricles Bassols Pegado Cortez,19100.0,55000.0,EC Bahia,América-MG,Enderson Moreira,Adilson Batista,11.0,10.0,12350000.0,9450000.0,28.3,31.1,1,0,0.0,0.0,9.0,2.0,13.0,13.0,14.0,15.0,2.0,5.0,2.0,1.0,6.0,2.0,3.0,2.0,Casa,Casa,2018,12
2018,2018-12-08,18,Estádio Raimundo Sampaio,Rodrigo D,22062.0,23018.0,Atlético-MG,Santos FC,Thiago Larghi,Cuca,5.0,16.0,11200000.0,40750000.0,27.5,25.8,3,1,1.0,1.0,3.0,4.0,17.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,4.0,Casa,Casa,2018,12
2018,2018-03-11,32,Estádio Jornalista Mário Filho,Luiz Flávio de Oliveira,14275.0,82238.0,Fluminense,Vasco da Gama,Marcelo Oliveira,Alberto Valentim,10.0,14.0,12650000.0,11150000.0,25.3,28.1,0,1,0.0,0.0,9.0,2.0,14.0,11.0,13.0,15.0,3.0,3.0,1.0,2.0,3.0,4.0,8.0,2.0,Fora,Fora,2018,3
2018,2018-11-11,33,Estádio Jornalista Mário Filho,Flavio Rodrigues de Souza,12256.0,82238.0,Fluminense,Sport Recife,Marcelo Oliveira,Milton Mendes,10.0,16.0,11150000.0,9250000.0,26.3,27.5,0,0,0.0,0.0,4.0,5.0,18.0,14.0,16.0,21.0,0.0,9.0,3.0,2.0,9.0,0.0,6.0,2.0,Empate,Casa,2018,11
